dir,common,corpus,blog,com_count
805,"['geburtstag', 'meine', 'strumpfbänder', 'ranke', 'glühe', 'duftendem']","['lyric', 'sommerrosen', 'lylo', 'love']","['zärtlichem', 'binde', 'glückwünsche', 'füttere']",6
807,"['zehenspitzen', 'schluchten', 'feuersprung']","['lyric', 'lylo', 'abgelegt', 'lodert', 'lust', 'verlangens', 'beben']","['abgrund', 'springe', 'schleicht', 'breite', 'vorhang', 'schiebt', 'schenkel']",3
808,"['gefühlsintensität', 'bewahre', 'ausdruckskraft', 'schluchten', 'feuersprung']","['knuddler', 'cousinchen', 'lodert', 'verlangens', 'beben']","['zehenspitzen', 'virtuelle', 'abgrund', 'springe', 'schleicht']",5
811,"['nov', 'frollein', 'gruß', 'lieben', 'gedankenbild', 'frauu']","['lylo', 'dir', 'liebe', 'morgana']","['gerne', 'müller', 'el', 'geliebt']",6
813,"['november', 'hände', 'sommerlachen', 'nähren', 'ernteduft']","['lyric', 'lylo', 'love', 'abgelegt', 'dein']","['netzen', 'klamm', 'kalter', 'steif', 'erstickt']",5
814,"['herz', 'deine', 'wärmten', 'lodernde', 'herbstlicher', 'eispanzer']","['nov', 'eiszapfen', 'liebe', 'mein']","['langsam', 'wie', 'hohl', 'durchdringen']",6
816,"['bitter', 'samtherz', 'eitlen']","['lyric', 'dich', 'lylo', 'sehnsuchtsvollen', 'herzschmerz', 'pirouetten', 'abendstern']","['winters', 'pfützen', 'knarrend', 'klirrt', 'gefrorenen', 'ergießt', 'asphalt']",3
817,"['verschließen', 'aufgetan', 'lücken', 'nov', 'erwacht', 'die']","['lylo', 'bitter', 'gast', 'lyric']","['neu', 'sich', 'nach', 'sterne']",6
819,"['unaufhaltsam', 'rosenumrankten', 'liebesbrunnen', 'trunk', 'räkelt']","['lyric', 'lylo', 'love', 'abgelegt', 'deiner']","['sammelt', 'brunnen', 'straßen', 'dessen', 'durst']",5
822,"['erntedank', 'reift', 'morgennebeln', 'herzreben', 'herb']","['lyric', 'lylo', 'love', 'abgelegt', 'blutrot']","['winkt', 'werfen', 'stroh', 'müde', 'schälen']",5
823,"['ringelnatz', 'wieviel', 'fragst', 'dir', 'du', 'dich']","['okt', 'herbste', 'joachim', 'weichgestänge']","['was', 'de', 'lang', 'von']",6
825,"['herbst', 'üppigem', 'wehmütiges', 'rotgoldenen', 'pinselstrichen', 'oktobersonne', 'altweibersommerfäden']","['lyric', 'lylo', 'love']","['silbrig', 'spinnt', 'festen']",7
828,"['september', 'rebstöcken', 'raschelt', 'gaukeln', 'astern']","['lyric', 'lylo', 'love', 'abgelegt', 'trauben']","['schimmert', 'golden', 'zweigen', 'silbern', 'laub']",5
829,"['gesehen', 'habe', 'ursa', 'seelenfeuer', 'gruß', 'lieben', 'entführen']","['lylo', 'hols', 'herbstzeitloses']","['september', 'gerne', 'ich']",7
832,"['geduld', 'schauen', 'dich']","['musenlosigkeit', 'sehnsucht', 'lylo', 'umzieht', 'aug', 'geografie', 'hüpf']","['alles', 'diese', 'nicht', 'sie', 'vielleicht', 'aus', 'und']",3
834,"['verströmt', 'morgenblühen', 'erkennens', 'knospet', 'bettet']","['lyric', 'lylo', 'love', 'abgelegt', 'erwachens']","['lichts', 'wiederfinden', 'herz', 'schwingen', 'tönen']",5
835,"['freuend', 'ergänze', 'laß', 'aug', 'erblühen', 'herz']","['grüße', 'lyric', 'morgenblühen', 'knospet']","['ein', 'lassen', 'mich', 'verströmt']",6
837,"['beiträge', 'wegbereiter', 'erfüllung', 'neuere', 'aug', 'love']","['lyric', 'lylo', 'abgelegt', 'lyriclove']","['sind', 'ältere', 'nächte', 'anmelden']",6
838,"['wahnsinnsgefühl', 'partikel', 'emotionen', 'einzutauchen', 'wegbereiter']","['lyric', 'lylo', 'love', 'abgelegt', 'dir']","['gefehlt', 'vertraut', 'es', 'sind', 'buchstaben']",5
839,"['wegbereiter', 'love', 'tag', 'erfüllung', 'nacht', 'aug']","['lyric', 'lylo', 'abgelegt', 'lyriclove']","['sind', 'nächte', 'anmelden', 'anlegen']",6
840,"['zuckerstangen', 'pralinen', 'formt', 'herzförmige', 'schmilzt', 'jul']","['lyric', 'lylo', 'love', 'abgelegt']","['schokolade', 'heiße', 'meiner', 'süße']",6
841,"['pralinen', 'mengen', 'jul', 'knuddler', 'knuddel', 'schenkst', 'salz', 'schicke']","['caliente_in_berlin', 'mmmmmhhmmmm']","['würden', 'immer']",8
843,"['rose', 'blütenfingern', 'aufsaugen']","['lyric', 'lylo', 'love', 'schenktest', 'abgelegt', 'pflücke', 'welken']","['letzte', 'werde', 'einmal', 'mitzunehmen', 'hundertsten', 'pressen', 'genüsslich']",3
844,"['hundertsten', 'heulen', 'herzgehend', 'jul', 'ich', 'rose']","['lylo', 'dich', 'deinem', 'gruß']","['grad', 'werde', 'sitzen', 'letzte']",6
846,"['beiträge', 'rücken', 'strande', 'ruhen', 'herzensstrand', 'geschmiegt', 'erblicken']","['lyriclove', 'neuere', 'herzens']","['dicht', 'aneinander', 'horizont']",7
847,"['kurzgedichten', 'kathrin', 'wortbrocken', 'vereinzelten', 'langatmig', 'hingeworfen', 'füllwörter']","['herzens', 'strande', 'lg']","['sätze', 'überlassen', 'vieles']",7
848,"['herzensstrand', 'rücken', 'strande', 'ruhen', 'geschmiegt', 'erblicken', 'aneinander']","['lyriclove', 'herzens', 'anmelden']","['dicht', 'horizont', 'suchen']",7
849,"['wortverliebt', 'verlieben', 'worte', 'deiner', 'love', 'liebe', 'lyric']","['lylo', 'abgelegt', 'in']","['suche', 'jul', 'worten']",7
850,"['karlheinz', 'worte', 'währen', 'wonnigliches', 'wirre', 'widerworte', 'wähnen', 'jul']","['lylo', 'wortverliebt']","['wiedersehen', 'wünschen']",8
852,"['beute', 'wunden', 'träges', 'pfotest', 'lockenden', 'gelbgestreifter']","['lyric', 'beutesicher', 'lylo', 'abgelegt']","['wälze', 'weibchen', 'schläfrig', 'blinzelt']",6
853,"['bevor', 'jul', 'weibchen', 'katze', 'luna', 'doch', 'zuzukneifen']","['volution', 'tatzenstreich', 'reh']","['wundere', 'verschieden', 'verabschiedet']",7
855,"['one', 'two', 'umschmecken', 'sonnengolden', 'näselnd', 'männerbrust']","['deines', 'lyric', 'lylo', 'froschkönig']","['die', 'wahnsinns', 'schlingen', 'quakt']",6
861,"['hand', 'südliche', 'sehnsuchtsweiter', 'olivenbaums', 'liede', 'entgegenströmt', 'bräunt']","['beschwingten', 'lockend', 'zikaden']","['stamm', 'flimmern', 'düften']",7
862,"['süchtig', 'verbundenheit', 'schokoladengrüße', 'jun', 'süßem', 'seid', 'süß', 'sillerbetrachter']","['lylo', 'sehnsucht']","['bedeutet', 'hand']",8
864,"['farbenmeer', 'blütendolden', 'blumenbeete', 'deine', 'sehnsucht', 'ästen', 'wurzeln', 'tauchen', 'blüht']",['regenbogen'],['sind'],9
865,"['farbenmeer', 'blütendolden', 'blumenbeete', 'beete', 'deine', 'stolpere', 'sehnsucht', 'ästen']","['volution', 'reh']","['ums', 'sind']",8
867,"['stille', 'letter', 'sinkenden', 'schluchten', 'verhallen', 'verglühen']","['lyric', 'lylo', 'abgelegt', 'flutet']","['schweigt', 'echo', 'abendsonne', 'gipfel']",6
870,"['keine', 'dunkelgrün', 'dschungel', 'schläft', 'heut', 'jun']","['lylo', 'abgelegt', 'by', 'in']","['kein', 'die', 'und', 'wildbahn']",6
871,"['kathrin', 'warmgeliebten', 'haselnüssen', 'augensee', 'lyrikerin', 'lyricloverin', 'haselnüsse']","['jun', 'bade', 'süßen']","['nickt', 'baden', 'bzw']",7
872,"['schwimmen', 'warmgeliebter', 'tränenglücks', 'schilfe', 'gelöstem', 'haselnüsse']","['lyric', 'lylo', 'love', 'abgelegt']","['will', 'liegend', 'schaukeln', 'augenblicken']",6
873,"['sehnsucht', 'hilft', 'kathrin', 'verbündete', 'sonntagsgruß', 'bezeugt', 'beschwören']","['anschreiben', 'verbundenheit', 'wunderbarer']","['keine', 'gegen', 'neue']",7
874,"['keine', 'kein', 'meinen', 'neonlettern', 'pinseln', 'bougainvillea']","['sehnsucht', 'seufzern', 'siesta', 'sternschnuppe']","['kommt', 'jalousien', 'die', 'und']",6
877,"['zeigtest', 'tränenschlangen', 'schmecktest', 'lüstet', 'grüngolden', 'erbebt', 'apfelbaumblattwerk']","['lyric', 'lylo', 'love']","['violett', 'paradiese', 'nachmittagssonne']",7
878,"['herzensdank', 'zeigtest', 'tränenschlangen', 'schmecktest', 'lüstet', 'grüngolden', 'erbebt']","['apfelbaumblattwerk', 'liebestraum', 'paradiesischer']","['violett', 'paradiese', 'nachmittagssonne']",7
880,"['auge', 'wittert', 'unbeugsam', 'steppenalltag']","['hocherhobenem', 'haarbrand', 'lustvoller', 'keuchendes', 'bleckt', 'tigers']","['er', 'unbeweglich', 'steppe', 'starrt', 'regungslos', 'lauert']",4
881,"['bekomm', 'tiger', 'vernachlässige']","['jun', 'hierlasse', 'steppenalltag', 'hocherhobenem', 'haarbrand', 'unbeugsam', 'lylo']","['lage', 'wohl', 'egal', 'auge', 'er', 'dieser', 'schonmal']",3
883,"['tröstet', 'kleid', 'ungeküssten', 'tröpfelt', 'sternenlose', 'herzgewebtes', 'bisslosen']","['tröstend', 'hauchen', 'umfängt']","['zerren', 'bitterkeit', 'vernunft']",7
886,"['offenbar', 'bitter', 'strahlendweiß', 'sternt', 'blütet', 'meinen', 'grünt']","['lyric', 'lylo', 'abgelegt']","['blinden', 'von', 'beschwingt']",7
887,"['verstand', 'auch', 'wollen', 'blinden', 'wohl', 'lieber', 'zeitweise']","['pippo', 'ggg', 'träumen']","['es', 'etwas', 'irritiert']",7
889,"['komm', 'verklingen', 'sachten', 'herzensbettchen', 'gestreichelt', 'abschiedszigarettchen', 'hast', 'leis']","['umschmeichelt', 'stummen']","['zurück', 'zimmer']",8
890,"['zurück', 'lylostil', 'kreuzberg', 'kaffeepause', 'sonnige', 'frauu']","['lylo', 'jun', 'grüße', 'herzensbettchen']","['mag', 'komm', 'schönen', 'aus']",6
892,"['den', 'nächten', 'verblüht', 'decken', 'greift', 'wühlen', 'geschenkt', 'kissen']","['duften', 'laken']","['vertrauen', 'vergangenheit']",8
893,"['eigen', 'nenn', 'den', 'nächten', 'verblüht', 'solverat', 'mein', 'wühlen']","['duften', 'laken']","['decken', 'greift']",8
895,"['brille', 'bitter', 'rosaroten', 'nachtkästchen', 'ließest']","['lyric', 'lylo', 'erfriert', 'abgelegt', 'nordens']","['können', 'lärm', 'hüpfe', 'nordpol', 'geruch']",5
896,"['nordpol', 'erfriert', 'brille', 'knudderl', 'bitter', 'nachtkästchen']","['jun', 'lyric', 'lylo', 'ließest']","['können', 'rosaroten', 'lärm', 'hüpfe']",6
898,"['der', 'hitze', 'bitter', 'weggeworfener', 'abschiedsworte']","['lyric', 'lylo', 'hämischem', 'abgelegt', 'trommelt']","['weiden', 'friedhof', 'brüllen', 'winden', 'schlaflosigkeit']",5
899,"['friedhof', 'weggeworfenen', 'holprig', 'ich', 'überdenken', 'ausspruch']","['lylo', 'jun', 'hitze', 'schwüle']","['unterbringen', 'der', 'riecht', 'blumen']",6
901,"['traumentleerte', 'rotgesüßten', 'morgenblüten', 'lechzend', 'gedankenblüten', 'tagesanbruch']","['lyric', 'lylo', 'love', 'abgelegt']","['schüttet', 'unschuldig', 'mündern', 'bedecken']",6
904,"['lässt', 'liebesmut', 'mich', 'beklommen', 'verschwommen']","['lyric', 'lylo', 'love', 'abgelegt', 'schwüle']","['nach', 'gehen', 'sehen', 'gibt', 'sie']",5
905,"['liebesmut', 'lässt', 'zb', 'muhtiger', 'muh', 'beschäftigen', 'animalische', 'mich', 'tiger']",['jun'],['machst'],9
907,"['sommernächte', 'räkle', 'krault', 'herrchen', 'geleckten', 'gebettelt']","['ausgebettelt', 'blütenweißen', 'deinen', 'liebevollen']","['zuneigung', 'wartete', 'sauber', 'hündchen']",6
910,"['ansehen', 'rot', 'trinke', 'nah', 'lust', 'hochkriechen']","['entgegenglühen', 'lyric', 'dich', 'lylo']","['lassen', 'um', 'schenkeln', 'flammend']",6
913,"['jugend', 'meine', 'deine', 'tanzboden', 'sonnentäler']","['lylo', 'lyric', 'wüstenwind', 'errötend', 'wärmend']","['dem', 'mai', 'der', 'wirbelnd', 'rosig']",5
914,"['wüstenwind', 'weißt', 'bild', 'lieblingsinsel', 'allerliebste', 'heiß', 'sehen', 'du', 'solch']",['mehrmals'],['ist'],9
915,"['wüstenwind', 'sonnentäler', 'entrückt', 'wärmend', 'glühend']","['lyric', 'lylo', 'abgelegt', 'lust', 'deine']","['fährt', 'entzückt', 'beglückt', 'seen', 'abends']",5
916,"['jugend', 'ewige', 'wirbelnd', 'tanzboden', 'errötend']","['lyric', 'lylo', 'love', 'abgelegt', 'schenkst']","['dem', 'beneidenswert', 'rosig', 'mein', 'streift']",5
917,"['jugend', 'ewige', 'wirbelnd', 'tanzboden', 'errötend']","['lyric', 'lylo', 'love', 'abgelegt', 'schenkst']","['dem', 'rosig', 'mein', 'streift', 'wehe']",5
918,"['verreist', 'beiträge', 'sehnsuchtsblüten', 'leuchtendsten', 'fülle', 'neuere', 'antlitz', 'erwachen']","['lyriclove', 'anmelden']","['inneren', 'ältere']",8
919,"['verreist', 'verbalssen', 'unverblümt', 'nachsicht', 'grauwaschgang', 'gemischt', 'darfs', 'sehnsuchtsblüten', 'entführen']",['lylo'],['strahlen'],9
920,"['verreist', 'sehnsuchtsblüten', 'leuchtendsten', 'fülle', 'antlitz', 'erwachen', 'anmelden', 'anlegen']","['lyriclove', 'küssen']","['inneren', 'frühling']",8
921,"['warm', 'überglänzen', 'sternenstrand', 'atemlosen', 'sternennacht', 'strände']","['lyric', 'lylo', 'love', 'abgelegt']","['hand', 'auszuruhen', 'uns', 'sternschnuppe']",6
922,"['wälzen', 'auch', 'und', 'die', 'sand', 'mai', 'liebe']","['schattenseiten', 'lylo', 'ewigkeit']","['das', 'leid', 'schwindelig']",7
924,"['mich', 'deiner', 'dankbar', 'nimm']","['lylo', 'lyric', 'liebeshänden', 'love', 'schmiege', 'in']","['zum', 'aller', 'den', 'zur', 'glück', 'macht']",4
925,"['liebe', 'und', 'dich', 'dir', 'ich', 'die', 'danke']","['du', 'berührende', 'mai']","['was', 'zu', 'ohne']",7
926,"['dankbar', 'glück', 'morgen', 'geburtstagsglück', 'liebeshänden', 'weckt']","['lyric', 'lylo', 'love', 'abgelegt']","['mich', 'spiegelt', 'seit', 'für']",6
927,"['aller', 'weiber', 'zum', 'deiner', 'mich', 'nimm']","['lyric', 'lylo', 'love', 'schmiege']","['frau', 'zur', 'macht', 'tanzenden']",6
929,"['nein', 'erst', 'jetzt', 'zerschmettere', 'atem']","['lyric', 'lylo', 'deinen', 'hauche', 'abgelegt']","['nicht', 'dann', 'speer', 'schraube', 'feind']",5
932,"['nächte', 'mit', 'träume', 'blüten', 'dir', 'traumbrand', 'sehnsuchtsmund']","['löschende', 'aufschwellen', 'hitzen']","['sind', 'es', 'denen']",7
934,"['schlafwarmer', 'ohrs', 'nackheit', 'behüten', 'atemgesänge', 'haucht']","['lyric', 'lylo', 'love', 'abgelegt']","['weg', 'ruht', 'öffnet', 'wach']",6
936,"['zuckt', 'bänder', 'rubine', 'rosaroter', 'verglüht']","['lyric', 'lylo', 'krönen', 'abgelegt', 'deiner']","['umspielt', 'sprudelt', 'entblößt', 'blöße', 'hand']",5
939,"['streicheleinheiten', 'schickst', 'herzkästchen', 'herzförmiges', 'herausholen', 'verteile']","['lyric', 'lylo', 'love', 'abgelegt']","['dort', 'kästchen', 'dreifach', 'wo']",6
942,"['schwelle', 'morgenglück', 'schält', 'sanften', 'träumen', 'love', 'händen']","['lyric', 'lylo', 'abgelegt']","['morgens', 'trägt', 'glück']",7
945,"['vibrieren', 'himmelsblau', 'gedankenwölkchen', 'herzförmige', 'gaukelt']","['lyric', 'lylo', 'love', 'abgelegt', 'apfelbaum']","['über', 'sitze', 'senkt', 'blaue', 'streut']",5
948,"['suchen', 'finden', 'sammlung', 'mühelos', 'torkeln', 'könnt', 'wunderbare']","['deinen', 'gast', 'sehnsuchtsworte']","['folgen', 'so', 'leicht']",7
950,"['seil', 'heimat', 'zerschellen', 'zeitraums', 'traurigkeits', 'spannte']","['heimatlosigkeit', 'deine', 'genügte', 'gefahrlos']","['um', 'zu', 'vorgestern', 'reiste']",6
951,"['kathrin', 'seil', 'heimat', 'mitsehnen', 'mitfühlen', 'zerschellen', 'zeitraums']","['grüße', 'traurigkeits', 'heimatlosigkeit']","['um', 'zu', 'vorgestern']",7
953,"['nach', 'ist', 'mir', 'heut', 'melancholie', 'rühr', 'rundherum', 'liebespfand']","['kuscheltier', 'blümchen']","['hand', 'einem']",8
954,"['nach', 'ist', 'mir', 'heut', 'melancholie', 'wienerwald', 'beschauliches']","['liebespfand', 'donnavivace', 'kuscheltier']","['hand', 'einem', 'rühr']",7
956,"['welkes', 'amsel', 'stummer', 'bist', 'laub', 'wiesen', 'kehle', 'hüpfen', 'tropft']",['sternen'],['graue'],9
957,"['ich', 'du', 'sherdil', 'und', 'dylan']","['lieben', 'lylo', 'ungelöschten', 'porzellanblauen', 'mozdev']","['rss', 'nicht', 'auch', 'so', 'das']",5
959,"['sehnsuchtsnah', 'dich', 'sonnengeflecht', 'nähre', 'liebesnah', 'führe', 'fingerspitzenwegen', 'labe', 'bette', 'busen']",[],[],10
962,"['zuzubewegen', 'lichtgrüße', 'leuchtfeuers', 'ich', 'leuchtfeuer', 'freue']","['volution', 'reh', 'mai', 'spiegeln']","['rad', 'richtig', 'sie', 'stellen']",6
963,"['leuchtfeuer', 'spiegeln', 'sonnenloser', 'entdeckst', 'augenseen']","['lyric', 'lylo', 'love', 'deinen', 'abgelegt']","['streichhölzer', 'entzünden', 'reibe', 'pracht', 'üppigkeit']",5
965,"['steffen', 'emma', 'würmchen', 'ich', 'superlustigen']","['lindholzbalkon', 'heinig', 'pausenzeit', 'lylo', 'apr']","['bilder', 'die', 'wackelt', 'spärlichen', 'pointe']",5
967,"['lautlos', 'seufze', 'bitter', 'stopfe', 'blendet', 'meine']","['lyric', 'lylo', 'abgelegt', 'in']","['schlage', 'dröhnt', 'schrei', 'stille']",6
969,"['treppe', 'steinkraut', 'steinhaus', 'glyzinie', 'azalee', 'zikaden', 'kleinen']","['bitter', 'moospölsterchen', 'duft']","['rief', 'der', 'schatten']",7
972,"['wo', 'umschwirrten', 'nachtsamtaugen', 'lippenfrüchte']","['lyric', 'liebesweizen', 'brustknospen', 'blütenhain', 'liebesworte', 'lylo']","['land', 'komm', 'und', 'der', 'sternenlicht', 'platzen']",4
973,"['wo', 'apr', 'mimi', 'wolf', 'vivacetochter', 'schmatzer', 'schlaraffenland', 'lg']","['schattenwolf', 'lylo']","['und', 'genuß']",8
975,"['lebenshilfe', 'urlaub', 'ich', 'sehne', 'schnüff', 'regenbogenmenschen', 'enke']","['dir', 'deine', 'du']","['sie', 'vier', 'aber']",7
976,"['sehne', 'du', 'senkst', 'rauchst', 'näherbringt', 'körperstellen']","['deine', 'dir', 'sehnsucht', 'berührst']","['ja', 'nach', 'mich', 'ich']",6
977,"['weißt', 'wie', 'du', 'bitter', 'zaungäste']","['lyric', 'glasherz', 'lylo', 'dressierter', 'abgelegt']","['ist', 'weggeworfen', 'schmutzig', 'nasses', 'käfig']",5
978,"['weißt', 'egoismus', 'sonniger', 'wie', 'apr']","['bitter', 'gruß', 'du', 'lyric', 'zaungäste']","['früher', 'berlin', 'ist', 'zu', 'vergessenheit']",5
980,"['tänzelnden', 'schritten', 'letter', 'watest', 'vertrocknenden', 'herzblutes', 'bluttänze']","['lyric', 'lylo', 'abgelegt']","['verachtung', 'strömte', 'rascheln']",7
982,"['tango', 'du', 'bitter', 'staccatoschritt', 'schleppst', 'abgewandtem']","['lyric', 'lylo', 'abgelegt', 'stolpere']","['parkett', 'starr', 'schaust', 'brutal']",6
983,"['ich', 'es', 'aber', 'die']","['apr', 'dir', 'bussi', 'du', 'eitelkeit', 'in']","['nicht', 'nur', 'geht', 'der', 'sind', 'und']",4
985,"['zuzuwenden', 'verkrüppeln', 'spottlieder', 'seelengrau', 'pamphleten', 'blütenkelche', 'bitter']","['lyric', 'lylo', 'höhnt']","['zeit', 'spuckt', 'ast']",7
987,"['geh', 'willst', 'beiträge', 'du', 'neuere', 'love']","['lyric', 'lylo', 'abgelegt', 'lyriclove']","['gehen', 'wohin', 'doch', 'ältere']",6
988,"['geh', 'apr', 'pffff', 'irland']","['du', 'lybste', 'lylofee', 'intakt', 'weils', 'schreist']","['nicht', 'ist', 'trip', 'männern', 'kraut', 'gewachsen']",4
989,"['geh', 'willst', 'gehen', 'doch', 'love', 'du']","['lyric', 'lylo', 'abgelegt', 'lyriclove']","['wohin', 'kannst', 'anmelden', 'anlegen']",6
990,"['erinnerung', 'meiner', 'die', 'mir', 'saiten', 'apr', 'du']","['lylo', 'sehnsucht', 'in']","['der', 'lieb', 'hand']",7
991,"['saiten', 'letter', 'zupfst', 'sirenengleich', 'lyra']","['lyric', 'entlockst', 'brausende', 'lylo', 'apollon']","['zweit', 'zirpen', 'unhörbar', 'schallen', 'melodien']",5
993,"['bist', 'erinnerung', 'du', 'umflutet', 'lichterschein', 'hellem', 'dunklem', 'diamanten']","['versüßt', 'streut']","['krone', 'mit']",8
995,"['lieb', 'erinnerung', 'wächst', 'tulpenmund']","['in', 'lyric', 'morgensonnenröte', 'eisesblässe', 'lylo', 'love']","['mir', 'wie', 'gesicht', 'hand', 'rotem', 'pflückt']",4
997,"['reiß', 'damit', 'wütens', 'gerissene', 'mir', 'pulsschlag']","['lyric', 'lylo', 'love', 'abgelegt']","['missverständnis', 'hirn', 'wehen', 'schlägt']",6
1000,"['erkenne', 'deiner', 'wiedererkennen', 'pinselführung', 'abendwehen']","['lyric', 'lylo', 'love', 'abgelegt', 'in']","['strömung', 'sachte', 'wispern', 'stirne', 'erhellen']",5
1002,"['auferstehung', 'vollgeküsst', 'sonnenküsse', 'rotblühenden', 'rekeln', 'lindgrün']","['lyric', 'flaume', 'lylo', 'freigelegten']","['springen', 'schmetterlings', 'schickt', 'quellen']",6
1003,"['auferstehung', 'heiße', 'frühling', 'apr', 'vollgeküsst']","['lylo', 'lyric', 'sonnenküsse', 'rotblühenden', 'rekeln']","['woche', 'sprießen', 'spargel', 'obschon', 'juni']",5
1005,"['wange', 'leg', 'haar', 'nippe', 'geschlossnen', 'deine']","['lyric', 'lylo', 'love', 'abgelegt']","['glückes', 'mein', 'stummen', 'seufzer']",6
1007,"['esse', 'und', 'ich', 'hals', 'deinen', 'purpurrot']","['lyric', 'dich', 'dir', 'lylo']","['zuckend', 'rase', 'empor', 'brennenden']",6
1008,"['esse', 'apr', 'zugetanes', 'notbehelf', 'dalasse']","['deinen', 'abendgruß', 'lylo', 'auspackt', 'donnavivace']","['braucht', 'und', 'würze', 'vielfalt', 'extreme']",5
1010,"['rosenküsse', 'morgenbades', 'hauchend', 'halbschlafs']","['lyric', 'fingerspitzenworte', 'atemwinde', 'lylo', 'love', 'in']","['den', 'sträuchern', 'sprechend', 'raunend', 'höfen', 'gassen']",4
1011,"['wochenende', 'schönes', 'verschlafen', 'allerseits', 'wünsche', 'gassen', 'atemwinde', 'kuscheln']","['bissl', 'schenkel']","['mal', 'aufwachen']",8
1013,"['göttlicher', 'du', 'meinem', 'wolkenhände', 'reichst', 'götterfrucht']","['lyric', 'lylo', 'love', 'abgelegt']","['göttliche', 'offenen', 'ernte', 'sammle']",6
1014,"['göttlicher', 'nennen', 'du', 'tu', 'apr', 'wolkenhände']","['lyric', 'götterfrucht', 'lylo', 'love']","['gern', 'meinem', 'doch', 'reichst']",6
1016,"['apr', 'frühling', 'koseworte']","['lylo', 'lyric', 'in', 'abgelegt', 'by', 'farbenbad', 'lauschens']","['hand', 'süßesten', 'zögert', 'winternächten', 'wiese', 'weiher', 'vorsichtig']",3
1017,"['apr', 'zitter', 'ex', 'frühling', 'und', 'wonnemonat']","['caliente_in_berlin', 'lylo', 'donnavivace', 'bussi']","['woche', 'sonne', 'verführung', 'freund']",6
1018,"['frühling', 'winternächten', 'farbenbad', 'blumenwiese', 'zartem']","['lyric', 'lylo', 'love', 'abgelegt', 'wogt']","['wieder', 'hand', 'weiher', 'verliebt', 'kätzchen']",5
1019,"['kisses', 'denke', 'süßesten', 'koseworte', 'leckt', 'beben']","['lyric', 'lylo', 'abgelegt', 'dich']","['an', 'strömen', 'munde', 'wenn']",6
1021,"['lager', 'tröpfchen', 'dornbusch', 'balsams', 'stimme', 'sanftes', 'sanft', 'wunde']","['letter', 'deines']","['als', 'jene']",8
1022,"['stimme', 'letter', 'lauschens', 'entledigt', 'trippelt', 'bettet']","['lyric', 'lylo', 'abgelegt', 'deine']","['zögert', 'wiese', 'vorsichtig', 'lager']",6
1023,"['apr', 'meinem', 'dein']","['lylo', 'abgelegt', 'by', 'lyric', 'morgenseide', 'hautserviette', 'fingerknistern']","['schritt', 'gesicht', 'wenn', 'auf', 'streichst', 'stiefmütterchen', 'servieren']",3
1024,"['gesicht', 'dein', 'letter', 'streichst', 'hellt', 'verschmiert']","['lyric', 'lylo', 'liebe', 'abgelegt']","['wenn', 'butter', 'auftaucht', 'brot']",6
1026,"['kisses', 'stiefmütterchen', 'schmiegst', 'morgenseide', 'hautserviette', 'fingerknistern', 'croissant']","['lyric', 'lylo', 'abgelegt']","['balkon', 'servieren', 'milchkaffee']",7
1028,"['woche', 'frauunvernunft', 'lg', 'ich', 'vorallem', 'unvernünftig', 'lieben']","['lylo', 'dir', 'deine']","['und', 'von', 'eine']",7
1029,"['schritt', 'schlaflos', 'steigen', 'fuß', 'mondlicht', 'bauen', 'sternen', 'regenbogen']","['kuss', 'lylo']","['schlafen', 'warten']",8
1030,"['deiner', 'wellengeleckt', 'traumstrand', 'schnuppen', 'ohrgemuschel', 'augensterne', 'mondlichts']","['lyric', 'lylo', 'love']","['gestickt', 'brandung', 'lachens']",7
1031,"['apr', 'wellengeleckt', 'doll', 'wolf', 'regnet', 'schönen', 'donnavivace']","['lylo', 'deiner', 'lg']","['einen', 'hoffe', 'tag']",7
1033,"['nachtkuss', 'wehrlos', 'wehren', 'pusteblume', 'genießt', 'atemlos', 'weicher']","['lylo', 'kisses', 'deinen']","['wozu', 'streift', 'nackt']",7
1035,"['ich', 'du', 'kleinen']","['deine', 'lyric', 'nachzujagen', 'lichtkleidern', 'goldtöne', 'feenwald', 'einzuschänken']","['und', 'weißt', 'wolken', 'mir', 'immer', 'möchte', 'aus']",3
1036,"['unvernunft', 'apr', 'frauunvernunft', 'wolf']","['lylo', 'du', 'lg', 'dir', 'knuddel', 'zahnschmerzwolf']","['vielleicht', 'einen', 'frau', 'zahn', 'und', 'schönes']",4
1038,"['samen', 'strömt', 'zärtlichkeit', 'deiner', 'unversiegbar', 'trunke', 'milchigweißen']","['lyric', 'aussprengst', 'lylo']","['aus', 'sickert', 'landschaften']",7
1039,"['zauberblickhafte', 'wandelst', 'musenblütenbäumen', 'sichtweisen', 'samen', 'strömt', 'zärtlichkeit']","['apr', 'deiner', 'in']","['park', 'voller', 'aus']",7
1041,"['echt', 'nah', 'zwangspausen', 'sprungfeder', 'nasenverstopfungen', 'lichterfeld', 'du']","['in', 'lyric', 'lylo']","['fühlst', 'aufhältst', 'erlebtem']",7
1042,"['nah', 'erlebtem', 'abziehbild', 'bist', 'schnuppere']","['lyric', 'lylo', 'love', 'in', 'abgelegt']","['abendluft', 'atme', 'lache', 'hör', 'rauch']",5
1043,"['bin', 'wimpernschlag', 'schart', 'altem', 'glückes', 'erblüht']","['lyric', 'lylo', 'love', 'abgelegt']","['heim', 'der', 'wiederkommen', 'das']",6
